Administrative,Informational,ProductRelated,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Customer Name,City,State,Email,Weekend,total_duration,Revenue
0,0,1,0.2,0.2,0,0,Mar,2,2,5,5,Returning_Visitor,Brent Lindsey,Davidhaven,Washington,brent.lindsey@gmail.com,FALSE,0,Non-Buyers
0,0,1,0.2,0.2,0,0,Dec,1,5,5,5,Returning_Visitor,Kelsey Moore,New Erika,Illinois,kelsey.moore@gmail.com,FALSE,0,Non-Buyers
3,0,20,0,0.009090909,0,0,Nov,1,1,1,3,Returning_Visitor,Jonathan Walker,North Andrew,Idaho,jonathan.walker@gmail.com,FALSE,882.0999999999999,Non-Buyers
4,0,98,0.004040404,0.007070707,32.9346011,0,Nov,2,4,1,3,New_Visitor,Mary Rollins,Port Kimberly,Texas,mary.rollins@gmail.com,FALSE,2303.038889,Buyers
0,0,1,0.2,0.2,0,0,May,2,2,4,1,Returning_Visitor,Michael Gutierrez,Rachelfort,Colorado,michael.gutierrez@gmail.com,FALSE,0,Non-Buyers
0,0,42,0,0.019047619,0,0,May,2,2,2,3,Returning_Visitor,Donald Pittman,East Rebecca,Georgia,donald.pittman@gmail.com,FALSE,840.8333333,Non-Buyers
5,0,6,0.05,0.0525,0,0,Dec,3,2,5,2,Returning_Visitor,Grant Robinson,Williamville,Arizona,grant.robinson@gmail.com,FALSE,158,Non-Buyers
0,0,3,0,0.066666667,0,0,Nov,2,4,2,2,Returning_Visitor,Richard Oliver,Campbellport,Georgia,richard.oliver@gmail.com,TRUE,21,Buyers
2,0,20,0,0.01,0,0,Dec,4,2,1,2,Returning_Visitor,Kayla Hensley,Port Johnmouth,Montana,kayla.hensley@gmail.com,FALSE,614.0694444,Non-Buyers
2,1,24,0,0.011538462,0,0,Dec,2,5,1,2,Returning_Visitor,Jeffrey Miller,Anthonybury,North Dakota,jeffrey.miller@gmail.com,FALSE,597.25,Non-Buyers
1,0,6,0.085714286,0.10952381,0,0,Jun,1,1,1,3,Returning_Visitor,Wayne Adams,Martinside,Nebraska,wayne.adams@gmail.com,FALSE,50.400000000000006,Non-Buyers
5,0,8,0,0.01,0,0,Nov,1,1,1,2,New_Visitor,Thomas Morrison,Adamsport,Kentucky,thomas.morrison@gmail.com,TRUE,235.8666667,Non-Buyers
0,2,17,0.022222222,0.039259259,0,0,Nov,3,2,1,5,Returning_Visitor,Tom Rodriguez,South Jessica,South Dakota,tom.rodriguez@gmail.com,TRUE,211.7083333,Non-Buyers
0,0,13,0.046153846,0.076923077,0,0,Dec,2,2,1,1,Returning_Visitor,John Vega,Lake Thomasshire,North Carolina,john.vega@gmail.com,FALSE,182.25,Non-Buyers
3,0,18,0,0.02,0,0,May,2,2,5,5,Returning_Visitor,Kelly Ferrell,South Lindsay,Arizona,kelly.ferrell@gmail.com,TRUE,424.5,Non-Buyers
3,0,30,0,0.01,62.866,0,May,2,2,4,5,Returning_Visitor,Michael Brock,East Mike,Tennessee,michael.brock@gmail.com,FALSE,527.9404762,Non-Buyers
0,0,2,0.2,0.2,0,0,Jul,3,2,1,1,Returning_Visitor,Karen Friedman,West Tracy,Alaska,karen.friedman@gmail.com,FALSE,0,Non-Buyers
1,0,35,0.007843137,0.019117647,36.95500632,0,Nov,2,4,1,3,Returning_Visitor,Melissa Vazquez,Myersshire,Michigan,melissa.vazquez@gmail.com,FALSE,716.6,Buyers
0,0,16,0,0.0125,0,0,Dec,2,2,1,2,Returning_Visitor,Kendra Atkinson,Lake Cynthiaburgh,New Hampshire,kendra.atkinson@gmail.com,TRUE,977.125,Non-Buyers
0,0,13,0,0.016666667,36.33496365,0,Jun,1,1,1,2,New_Visitor,Andrea Calderon,North Zachary,Maine,andrea.calderon@gmail.com,FALSE,353.7866667,Buyers
2,0,56,0.032738095,0.063214286,0,0.8,May,2,4,3,3,Returning_Visitor,Jacob Torres,Port Paulmouth,Virginia,jacob.torres@gmail.com,FALSE,2182.233333,Non-Buyers
0,0,39,0,0.012820513,0,0.4,May,4,1,3,4,Returning_Visitor,Kevin Rodriguez,Port Brendamouth,Wisconsin,kevin.rodriguez@gmail.com,FALSE,2643.333333,Non-Buyers
8,2,36,0.011742424,0.016427739,7.9755,0,May,2,2,1,2,Returning_Visitor,Emily Gardner,Christophershire,Wisconsin,emily.gardner@gmail.com,FALSE,2265.516667,Non-Buyers
0,0.5029048359381393,25,0.008,0.037333333,0,0,Mar,1,1,5,1,Returning_Visitor,Michelle Moss,Knightbury,Minnesota,michelle.moss@gmail.com,FALSE,1725.3972069667511,Non-Buyers
0,0,39,0.005128205,0.028205128,0,0.4,May,4,1,5,3,Returning_Visitor,John Patrick,Andrewfort,Delaware,john.patrick@gmail.com,FALSE,3413.833333,Non-Buyers
5,0,3,0,0.028571429,0,0,Nov,2,2,1,2,Returning_Visitor,Jerry Collins,South Saraborough,Oregon,jerry.collins@gmail.com,FALSE,72.5,Buyers
4,3,16,0.021212121,0.057575758,0,0,Oct,7,1,1,3,Returning_Visitor,Devon Wheeler,Perezshire,Idaho,devon.wheeler@gmail.com,FALSE,704,Non-Buyers
0,0,14,0.014285714,0.029047619,0,0,Dec,2,2,5,2,Returning_Visitor,Christopher Camacho,West Beverlyland,Hawaii,christopher.camacho@gmail.com,FALSE,1071.083333,Non-Buyers
0,2,43,0,0.018115942,0,0,Nov,2,5,1,2,Returning_Visitor,Marissa Perez,New Madelinemouth,North Dakota,marissa.perez@gmail.com,TRUE,1846.557143,Non-Buyers
7,0,34,0.004878049,0.024390244,0,0,May,2,2,5,3,Returning_Visitor,Cheryl Hines,North Bobbyton,Vermont,cheryl.hines@gmail.com,FALSE,1611.75,Non-Buyers
0,0,1,0.2,0.2,0,0,Jun,2,4,3,4,New_Visitor,Hannah Sanchez,Bellfort,Michigan,hannah.sanchez@gmail.com,FALSE,0,Non-Buyers
0,0,27,0.015384615,0.034615385,0,0,May,2,2,1,5,Returning_Visitor,Paul Howell,Michaelchester,Louisiana,paul.howell@gmail.com,FALSE,1115.75,Non-Buyers
0,0,14,0,0.021428571,0,0,Nov,5,5,1,5,Returning_Visitor,Miranda Johnson,Port Justinville,Arkansas,miranda.johnson@gmail.com,FALSE,263.175,Non-Buyers
0,2,23,0,0.012820513,56.35884615,0,May,4,2,1,5,Returning_Visitor,Brian Bradley,Huffmanborough,Arkansas,brian.bradley@gmail.com,TRUE,1341.733333,Buyers
0,0,30,0.027586207,0.035862069,0,0,Mar,3,2,5,1,Returning_Visitor,Bryan Morris,Matthewville,Massachusetts,bryan.morris@gmail.com,FALSE,365.4,Non-Buyers
4,0,14,0,0.023529412,0,0,Aug,2,2,5,2,New_Visitor,Brittany Deleon,East Scott,Michigan,brittany.deleon@gmail.com,FALSE,405.93333329999996,Non-Buyers
3,0,9,0,0.018181818,10.91300022,0,Mar,2,5,1,1,Returning_Visitor,Kristin Stone,South Lisa,Hawaii,kristin.stone@gmail.com,FALSE,2224,Buyers
0,0,6,0.08,0.133333333,0,1,May,1,1,2,4,Returning_Visitor,Nathan Warner,Roberthaven,Missouri,nathan.warner@gmail.com,TRUE,81,Non-Buyers
0,0,58,0,0.022653941,1.81635021,0,Sep,2,2,3,2,Returning_Visitor,Dominique Kane,Michellemouth,Washington,dominique.kane@gmail.com,FALSE,1076.073649,Non-Buyers
0,0,31.786971110565513,0.029166667,0.018068783,0,1,May,1,1,5,3,Returning_Visitor,Donna Vega,North Tiffanyland,Ohio,donna.vega@gmail.com,TRUE,777.2175325,Non-Buyers
12,4,100,0.00925181,0.028496768,2.638074656,0,Nov,1,1,1,5,Returning_Visitor,Jacob Alexander,Grayburgh,Ohio,jacob.alexander@gmail.com,TRUE,4928.436742,Buyers
0,0,18,0.011111111,0.022222222,0,0,Sep,2,2,1,5,Returning_Visitor,Terri Molina,Reesefurt,Nevada,terri.molina@gmail.com,FALSE,490.3,Non-Buyers
0,0,30,0,0.003333333,0,0,Nov,1,1,3,5,New_Visitor,Laurie Sosa,Aaronmouth,Oklahoma,laurie.sosa@gmail.com,FALSE,805.8333333,Non-Buyers
0,0,14,0.014285714,0.028571429,0,0,Feb,2,2,1,1,Returning_Visitor,Lauren Johnson,Brownberg,Pennsylvania,lauren.johnson@gmail.com,FALSE,380.5,Non-Buyers
0,0,11,0.027272727,0.054545455,0,0,Sep,2,2,1,1,Returning_Visitor,Kevin Lee,Harrisland,Delaware,kevin.lee@gmail.com,FALSE,1855.6,Non-Buyers
0,2,4,0,0.033333333,0,0,Dec,3,3,2,5,New_Visitor,Walter Parker,East Eric,Missouri,walter.parker@gmail.com,FALSE,388.75,Non-Buyers
0,4,22,0.007692308,0.020244755,0,0,Nov,3,2,3,2,Returning_Visitor,Caroline Mora,West Tammyberg,Virginia,caroline.mora@gmail.com,FALSE,1170.486111,Non-Buyers
3,0,18,0.013636364,0.018636364,20.08902391,0,Nov,2,5,5,1,Returning_Visitor,Duane Sims,Tylerchester,Texas,duane.sims@gmail.com,FALSE,4971.633333,Buyers
8,0,26,0,0.014942529,11.9331881,0,Dec,1,1,1,5,New_Visitor,Diane Lucas,Port Melissaland,Georgia,diane.lucas@gmail.com,TRUE,1417.795238,Non-Buyers
0,4,222,0.053355457,0.066158871,0,0,Jun,8,5,5,5,Other,Sandra Wilson,Bakerview,New Mexico,sandra.wilson@gmail.com,FALSE,9855.976191,Non-Buyers
8,0,15,0.031578947,0.029645043,0,0,Oct,3,2,4,2,Returning_Visitor,Samuel Curtis,Solisberg,Iowa,samuel.curtis@gmail.com,FALSE,1145.97386,Non-Buyers
0,0,1,0.2,0.2,0,0,Mar,2,2,4,5,Returning_Visitor,Adrian Park,Brentbury,Maryland,adrian.park@gmail.com,FALSE,0,Non-Buyers
0,0,2,0,0.1,0,0.8,May,2,5,4,1,Returning_Visitor,Sara Mejia,Beltranbury,Hawaii,sara.mejia@gmail.com,FALSE,4,Non-Buyers
6,0,21,0,0.0125,75.06781572,0,Mar,2,2,5,5,New_Visitor,Charles Herman,South James,Arizona,charles.herman@gmail.com,TRUE,1049.166667,Buyers
4,0,19,0,0.004347826,0,0,May,2,2,5,2,New_Visitor,Susan Sanders,Armstrongshire,Vermont,susan.sanders@gmail.com,FALSE,555.1666666,Non-Buyers
8,0,18,0.008695652,0.026086957,69.2786087,0,May,2,2,1,4,Returning_Visitor,Jonathan Blair,West Douglasfort,Kansas,jonathan.blair@gmail.com,FALSE,1764.533333,Buyers
5,2,93,0.007142857,0.034701976,0,0,Nov,3,2,4,1,Returning_Visitor,Betty Mckenzie,Melissaton,Ohio,betty.mckenzie@gmail.com,TRUE,2880.4653679999997,Non-Buyers
9,0,63,0,0.007,19.95572297,0,Mar,1,2,5,5,New_Visitor,Jennifer Dennis,West Charlene,Florida,jennifer.dennis@gmail.com,FALSE,3756.785714,Buyers
0,0,10,0,0.06,0,0,Jun,2,2,4,3,Returning_Visitor,Kevin Barber,Port Jeffrey,Minnesota,kevin.barber@gmail.com,FALSE,274.3,Non-Buyers
0,0,37,0.052252252,0.108558559,0,0,Sep,2,2,2,1,Returning_Visitor,Henry Gomez,Ericberg,Louisiana,henry.gomez@gmail.com,FALSE,856.2,Non-Buyers
0,0,12,0,0.016666667,0,0,Nov,1,1,3,5,Returning_Visitor,Melissa Carter,South Paul,Washington,melissa.carter@gmail.com,FALSE,429,Non-Buyers
1,1,18,0,0.000292398,0,0,May,1,1,3,3,New_Visitor,Jennifer Ortiz,Thomasport,Nebraska,jennifer.ortiz@gmail.com,FALSE,690.871912,Non-Buyers
0,0,8,0,0.1,0,0,Dec,2,2,3,2,Returning_Visitor,Jesse Quinn,South Stacey,West Virginia,jesse.quinn@gmail.com,FALSE,29.16666667,Non-Buyers
2.321814608581723,0,18,0.011111111,0.006878307,0,0,Mar,1,1,5,5,Returning_Visitor,Daniel Hawkins,Carlshire,Illinois,daniel.hawkins@gmail.com,TRUE,471.6069289667511,Non-Buyers
9,0,108,0.001949318,0.019205066,0,0,Nov,2,2,1,3,Returning_Visitor,Kylie Lee,East Bradleyport,New Hampshire,kylie.lee@gmail.com,FALSE,3122.483084,Buyers
2,2,6,0.02962963,0.077777778,0,0,May,2,2,4,3,Returning_Visitor,James Martinez,New Ryan,Arizona,james.martinez@gmail.com,FALSE,162.2,Non-Buyers
2,0,2,0,0.05,0,0,Sep,2,5,3,5,New_Visitor,Sharon Wilson,East Donnaport,Oregon,sharon.wilson@gmail.com,FALSE,48.4,Non-Buyers
8,0,44,0.004255319,0.012765957,19.29753191,0.6,May,2,2,1,3,Returning_Visitor,Matthew Wise,Brianatown,Utah,matthew.wise@gmail.com,FALSE,903.3333333,Buyers
0,0,1,0.2,0.2,0,0.2,Feb,3,2,3,3,Returning_Visitor,Jennifer Orr,South Teresa,Alabama,jennifer.orr@gmail.com,FALSE,0,Non-Buyers
0,0,21,0,0.010526316,16.1585582,0,Nov,3,2,1,2,Returning_Visitor,Peter Roach,North Sophia,Arkansas,peter.roach@gmail.com,TRUE,1088.866667,Buyers
0,0,3,0.066666667,0.133333333,0,0,Nov,1,1,1,1,Returning_Visitor,Rodney Robinson,North Edwardview,New Jersey,rodney.robinson@gmail.com,FALSE,128.61040659928113,Non-Buyers
0,0,1,0.2,0.2,0,0,May,2,2,1,1,Returning_Visitor,Connor Hill,West Tracy,Oklahoma,connor.hill@gmail.com,FALSE,0,Non-Buyers
0,0,3,0,0.066666667,0,0,Mar,3,2,1,1,Returning_Visitor,Antonio Smith,Port Jamie,Nevada,antonio.smith@gmail.com,TRUE,64,Non-Buyers
0,0,38,0,0.026315789,0,0,Nov,2,2,2,2,Returning_Visitor,Sarah Hayes,Stanleyport,Connecticut,sarah.hayes@gmail.com,TRUE,2232.833333,Buyers
1,0,11,0,0.03,0,0.6,May,2,2,4,3,Returning_Visitor,Edward Pacheco,South Michael,Indiana,edward.pacheco@gmail.com,FALSE,231.6666667,Non-Buyers
0,0,6,0,0.016666667,0,0,Dec,6,2,4,1,Returning_Visitor,Laurie Harrell,Nicholemouth,Indiana,laurie.harrell@gmail.com,FALSE,46,Non-Buyers
2,0,43,0.009090909,0.025378788,0,0,Mar,2,4,5,1,Returning_Visitor,Elizabeth Kelley,Port Victor,Indiana,elizabeth.kelley@gmail.com,FALSE,2607.280952,Non-Buyers
0,0,11,0.018181818,0.046060606,0,0.6,May,1,1,3,3,Returning_Visitor,Jordan Carroll,South Robertmouth,Arkansas,jordan.carroll@gmail.com,FALSE,219.5,Non-Buyers
0,0,23,0.009090909,0.036363636,0,0,Nov,2,2,1,5,Returning_Visitor,Paul Smith,Johnsonshire,Colorado,paul.smith@gmail.com,TRUE,180.5,Non-Buyers
0,0,20,0,0.005263158,0,0,Nov,3,2,1,3,Returning_Visitor,Nicole Dorsey,New Carrieberg,Mississippi,nicole.dorsey@gmail.com,FALSE,1245.57619,Non-Buyers
3,0,2,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,Lauren Hawkins,Monicahaven,Rhode Island,lauren.hawkins@gmail.com,FALSE,53,Non-Buyers
0,0,3,0.066666667,0.1,0,0,Dec,2,2,2,3,New_Visitor,Douglas Moore,Fostermouth,Maine,douglas.moore@gmail.com,FALSE,74.5,Non-Buyers
0,0,2,0,0.05,0,0,May,3,2,3,3,Returning_Visitor,Veronica Garcia,Gardnerville,Idaho,veronica.garcia@gmail.com,FALSE,69,Non-Buyers
0,0,2,0,0.1,0,0,Dec,2,2,5,1,Returning_Visitor,Aaron Smith,Jimmyborough,North Carolina,aaron.smith@gmail.com,FALSE,15,Non-Buyers
0,0,23,0,0.008695652,0,0,Nov,3,2,1,5,Returning_Visitor,Katherine Hernandez,Lesliemouth,Wisconsin,katherine.hernandez@gmail.com,FALSE,338.5833333,Non-Buyers
3,0,12,0.015384615,0.030769231,0,0,Nov,2,2,5,3,Returning_Visitor,Corey Torres,Lopezhaven,Ohio,corey.torres@gmail.com,FALSE,943.5,Non-Buyers
0,0,1,0,0.1,0,0,May,1,1,1,3,Returning_Visitor,Danny Soto,New Tylerborough,Florida,danny.soto@gmail.com,FALSE,646.4194289667511,Non-Buyers
8,11,195,0.001937543,0.014673582,3.38287678,0.4,May,2,2,1,4,Returning_Visitor,Vanessa Cook,New Antoniomouth,Connecticut,vanessa.cook@gmail.com,FALSE,8965.082623,Non-Buyers
0,0,36,0.010810811,0.032432432,0,0.2,May,4,1,1,4,Returning_Visitor,Michael Mitchell,North Crystal,Maine,michael.mitchell@gmail.com,FALSE,851.3333333,Non-Buyers
3,0,26,0,0.007142857,0,0,May,2,5,2,5,New_Visitor,Vernon Smith,Caitlynfurt,Georgia,vernon.smith@gmail.com,FALSE,1283.666667,Non-Buyers
0,0,25,0,0.023541667,23.57537117,0,Nov,2,2,3,5,Returning_Visitor,Michael Dennis,Watsonmouth,Indiana,michael.dennis@gmail.com,FALSE,952.6777778,Buyers
0,0,24,0,0.020289855,21.92521348,0,Mar,2,5,5,1,Returning_Visitor,Leah Alvarado,Millsbury,Missouri,leah.alvarado@gmail.com,FALSE,832,Non-Buyers
3,1,9,0,0.015384615,0,0,Oct,2,2,1,2,New_Visitor,Jon Morgan,Port Thomasmouth,Tennessee,jon.morgan@gmail.com,TRUE,574.8,Non-Buyers
1,0,22,0,0.007709751,0,0,Mar,3,2,5,1,Returning_Visitor,John Wilcox,North Kyle,Kansas,john.wilcox@gmail.com,FALSE,544.2666667,Non-Buyers
2,0,44,0.004651163,0.037364341,0,0,Dec,2,2,5,3,Returning_Visitor,Lauren Flores,South Gregory,Washington,lauren.flores@gmail.com,FALSE,1053.950758,Non-Buyers
1,0,13,0,0,42.29306752,0,Jul,2,2,3,3,New_Visitor,Wyatt Simmons,South Johnton,Montana,wyatt.simmons@gmail.com,FALSE,247.79999999999998,Non-Buyers
0,0,7,0,0.028571429,128.4686939,0,Dec,2,2,4,5,Returning_Visitor,Molly Mullen,North Michaelville,Wyoming,molly.mullen@gmail.com,FALSE,284.5,Buyers
4,1,34,0.015,0.019055556,0,0,Nov,3,2,4,3,Returning_Visitor,Annette Davis,New Nicoleburgh,California,annette.davis@gmail.com,TRUE,1801.229166,Non-Buyers
6,0,71,0,0.014003044,0,0,Dec,2,2,5,2,Returning_Visitor,Matthew Gill,West Brookemouth,Wyoming,matthew.gill@gmail.com,FALSE,1439.280952,Non-Buyers
5,0,5,0,0.02,11.21330466,0,Oct,2,4,5,2,New_Visitor,Sharon Brown,Lake Laurie,Washington,sharon.brown@gmail.com,FALSE,290.20000000000005,Buyers
2,0,2,0,0.05,0,0,Oct,1,1,1,3,Returning_Visitor,Steven Moran,New Johnny,Delaware,steven.moran@gmail.com,FALSE,94.69999999999999,Non-Buyers
8,1,172,0.005046115,0.01576463,2.924161864,0,Nov,3,2,1,3,Returning_Visitor,Melissa Gonzalez,East Michaelside,Idaho,melissa.gonzalez@gmail.com,FALSE,11480.45936,Buyers
5,0,25,0.007692308,0.034615385,0,0,Oct,4,1,5,3,Returning_Visitor,Larry Carroll,Garcialand,Indiana,larry.carroll@gmail.com,TRUE,456.2,Non-Buyers
0,0,2,0.05,0.15,0,0,Dec,3,3,5,5,Returning_Visitor,Cameron Dougherty,Jamesberg,Indiana,cameron.dougherty@gmail.com,FALSE,53.5,Non-Buyers
0,0,48,0.004166667,0.009375,0,0,Aug,1,1,1,5,Returning_Visitor,Corey Christensen,West Brian,Kansas,corey.christensen@gmail.com,FALSE,3025.333333,Non-Buyers
3,1,31,0,0.010215054,0,0,Mar,2,5,5,1,Returning_Visitor,Jamie Phillips,New Diana,South Carolina,jamie.phillips@gmail.com,FALSE,4591.51508,Non-Buyers
2,0,23,0,0.009090909,0,0,May,2,2,3,5,Returning_Visitor,Erika Pace,West Lauramouth,Minnesota,erika.pace@gmail.com,FALSE,688.5,Non-Buyers
1,0,148,0.008697765,0.017685455,0,0,Nov,3,2,4,1,Returning_Visitor,Alyssa Campbell,South Lorettahaven,Vermont,alyssa.campbell@gmail.com,FALSE,3514.861111,Non-Buyers
0,3,18,0.00952381,0.028571429,0,0,May,2,2,5,1,Returning_Visitor,Melissa Le,Andersonborough,Arkansas,melissa.le@gmail.com,FALSE,594.5,Non-Buyers
0,0,6,0,0.016666667,0,0,May,4,1,3,2,Returning_Visitor,Katrina Webster,Davidtown,Colorado,katrina.webster@gmail.com,FALSE,224,Non-Buyers
0,0,98,0.002061856,0.010173465,5.903402354316805,0,Mar,1,1,1,3,Returning_Visitor,Margaret Dorsey,Port Katherine,Maryland,margaret.dorsey@gmail.com,FALSE,3556.61241,Non-Buyers
5,0,24,0.04,0.058666667,0,1,May,3,2,3,1,Returning_Visitor,Carmen Harris,West Kelseyport,South Dakota,carmen.harris@gmail.com,TRUE,652.45,Non-Buyers
4,2,34,0.038927739,0.042311136,48.66071756,0,Nov,3,2,1,5,Returning_Visitor,William Morris,North Henryborough,Hawaii,william.morris@gmail.com,FALSE,1564.8561184300002,Buyers
0,0,38,0,0.009259259,0,0,Nov,1,2,5,2,Returning_Visitor,Joseph Nash,Davidbury,Montana,joseph.nash@gmail.com,FALSE,1355.366667,Non-Buyers
0,0,38,0,0.007894737,0,0,May,2,2,1,1,Returning_Visitor,Julie Mills,Armstrongtown,Louisiana,julie.mills@gmail.com,TRUE,1633.833333,Non-Buyers
2,0,1,0.05,0.066666667,0,0,Dec,3,2,2,3,Returning_Visitor,James Butler,Tracyfurt,Indiana,james.butler@gmail.com,FALSE,58.75,Buyers
0,0,5,0.08,0.1,0,0,May,3,2,3,3,Returning_Visitor,Robert Johnson,Meganstad,Connecticut,robert.johnson@gmail.com,TRUE,109,Non-Buyers
3,0,37,0.005405405,0.030510511,7.941531532,0,May,2,2,1,2,Returning_Visitor,Amanda Taylor,Markfurt,Tennessee,amanda.taylor@gmail.com,FALSE,1373.875,Non-Buyers
2,0,4,0.026666667,0.056,0,0.4,May,3,2,1,2,Returning_Visitor,Nicholas Russell,Millerfort,Georgia,nicholas.russell@gmail.com,FALSE,99,Non-Buyers
4,2,9,0,0.014285714,0,0,Nov,2,2,5,5,New_Visitor,John Washington,Richardland,Alabama,john.washington@gmail.com,TRUE,367.3333333,Non-Buyers
0,0,11,0,0.036363636,0,0,Oct,2,2,1,1,Returning_Visitor,Kevin Francis,Coreychester,Utah,kevin.francis@gmail.com,FALSE,169.1666667,Non-Buyers
0,0,10,0,0.02,0,0,Nov,2,2,1,2,New_Visitor,Ronnie Benson,Hallton,Vermont,ronnie.benson@gmail.com,FALSE,426.5,Non-Buyers
4,0,73,0.079279279,0.08481982,0,0,Aug,3,2,3,5,Returning_Visitor,Cory Contreras,Stevenview,Massachusetts,cory.contreras@gmail.com,FALSE,3865.1,Non-Buyers
0,0,103,0.015533981,0.043527508,0,0,Sep,2,2,4,1,Returning_Visitor,Stephen Baker,Port Angelatown,Florida,stephen.baker@gmail.com,FALSE,3357.053333,Non-Buyers
4,0,3,0,0.021212121,0,0,Oct,3,2,1,5,Returning_Visitor,Lisa Duarte,Jessicaport,Illinois,lisa.duarte@gmail.com,FALSE,236.6333334,Non-Buyers
0,0,33,0.070588235,0.095098039,0,1,May,2,2,1,2,Returning_Visitor,Charles Garza,East Loganside,Oregon,charles.garza@gmail.com,TRUE,1239.5,Non-Buyers
0,0,5,0,0.04,0,0,May,2,2,5,5,Returning_Visitor,Stephen Torres,Port Jessica,South Carolina,stephen.torres@gmail.com,FALSE,277,Non-Buyers
0,0,13,0,0.008333333,35.8370931,0,Mar,1,1,4,5,Returning_Visitor,Amanda Brown,Sarahside,Iowa,amanda.brown@gmail.com,FALSE,323.9166667,Buyers
0,0,1,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,Teresa Wilkerson,Frankport,New Hampshire,teresa.wilkerson@gmail.com,FALSE,0,Non-Buyers
3,0,23,0,0.004347826,17.37391304,0,May,2,2,5,1,Returning_Visitor,Kevin Nelson,East Cheryltown,New York,kevin.nelson@gmail.com,TRUE,1109.059524,Buyers
3,0,176,0.003370787,0.011516854,20.44064077,0,Aug,2,4,5,4,Returning_Visitor,Daniel Davis,East Patrick,Arizona,daniel.davis@gmail.com,FALSE,6897.136667,Non-Buyers
3,0.5029048359381393,13,0.030769231,0.046153846,0,0,Mar,4,1,3,1,Returning_Visitor,Ashley Johnson,Lake Sheilachester,Washington,ashley.johnson@gmail.com,FALSE,497.7527622667511,Non-Buyers
0,0,7,0,0.057142857,0,0.4,May,1,1,1,5,Returning_Visitor,Linda Bradley,Melvinhaven,South Carolina,linda.bradley@gmail.com,FALSE,148.1666667,Non-Buyers
1,2,37,0.005128205,0.002564103,0,0,Oct,2,5,1,2,Returning_Visitor,William Fisher,Jasonland,Massachusetts,william.fisher@gmail.com,FALSE,467.4,Non-Buyers
1,0,10,0,0.025454545,0,0,Dec,1,1,5,3,Returning_Visitor,Lisa Glover,Port Thomas,Delaware,lisa.glover@gmail.com,FALSE,1250.375,Non-Buyers
5,0,9,0.023529412,0.043137255,2.001640344,0,Jul,3,2,4,1,Returning_Visitor,Lindsey Gonzalez,Flemington,New York,lindsey.gonzalez@gmail.com,FALSE,257.9666666,Non-Buyers
0,0,19,0.005263158,0.031578947,0,0,Dec,3,2,4,1,Returning_Visitor,Amber Mitchell,Lauraport,Iowa,amber.mitchell@gmail.com,FALSE,194.75,Non-Buyers
3,2,33,0.006060606,0.01969697,0,0.8,May,2,2,4,1,Returning_Visitor,Lisa Dickerson,New Tonybury,Missouri,lisa.dickerson@gmail.com,FALSE,905,Non-Buyers
0,0,21,0.021052632,0.036842105,23.82324931,0,Nov,2,2,1,1,Returning_Visitor,Devon Peterson,West Brett,Wyoming,devon.peterson@gmail.com,TRUE,1461.833333,Buyers
0,0,10,0.11,0.133333333,0,0,Jul,3,2,3,5,Returning_Visitor,Anthony Beck,East Jacquelinebury,Texas,anthony.beck@gmail.com,FALSE,122.8,Non-Buyers
4,1,12,0.011111111,0.036944444,0,0,Nov,1,1,1,2,Returning_Visitor,Richard Ferguson,New Peterland,Ohio,richard.ferguson@gmail.com,FALSE,2379.407143,Non-Buyers
0,0,8,0,0.014285714,0,0,Nov,1,1,1,4,New_Visitor,Susan Howell,New Edward,New Jersey,susan.howell@gmail.com,TRUE,883.9333333,Non-Buyers
0,0,17,0.017647059,0.04,0,0,Nov,3,2,4,5,Returning_Visitor,Robert Stone,Bernardhaven,Vermont,robert.stone@gmail.com,FALSE,2641.416667,Non-Buyers
6,0,140,0.003448276,0.009952433,21.88856759,0,Nov,2,2,3,5,Returning_Visitor,Beth Davidson,North Stanleystad,Connecticut,beth.davidson@gmail.com,FALSE,7199.207291,Buyers
2,0,11,0.014285714,0.028571429,18.41056693,0,Nov,2,5,2,1,Returning_Visitor,Jasmine Ray,Wellschester,Tennessee,jasmine.ray@gmail.com,TRUE,1298.8,Non-Buyers
0,0,29,0.013793103,0.017241379,0,0,Mar,1,2,5,2,Returning_Visitor,Jason Stanton,Erichaven,Florida,jason.stanton@gmail.com,FALSE,669.9679487,Non-Buyers
4,0,16,0,0.005555556,0,0,Dec,1,1,4,2,Returning_Visitor,Kimberly Zuniga,Lake Amanda,Nebraska,kimberly.zuniga@gmail.com,TRUE,382,Non-Buyers
1,0,92,0.004347826,0.016494134,0,0,May,2,2,1,5,Returning_Visitor,Daniel Neal,South Sabrina,Kentucky,daniel.neal@gmail.com,TRUE,1693.058761,Non-Buyers
9,0,37,0.000724638,0.0125,0,0,Sep,2,5,1,1,Returning_Visitor,Craig Smith,Nathanstad,Oregon,craig.smith@gmail.com,FALSE,1003.983333,Non-Buyers
0,0,1,0.2,0.2,0,0,Jul,3,2,4,1,Returning_Visitor,Michelle Johnson,Kristenfurt,Georgia,michelle.johnson@gmail.com,FALSE,0,Non-Buyers
